TAP Portugal,Berlin (BER),Rio de... (GIG),584,1765,1,17:15,17:40,Tuesday,1/08/2023
Swiss International Air Lines,Berlin (BER),Rio de... (GIG),1168,1125,2,19:45,09:30,Tuesday,8/08/2023
Swiss International Air Lines,Berlin (BER),Rio de... (GIG),1168,1185,2,18:45,09:30,Tuesday,8/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1040,2,20:30,08:50,Tuesday,8/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1085,2,19:45,08:50,Tuesday,8/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1115,2,20:30,10:05,Tuesday,8/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),1185,1145,2,18:45,08:50,Tuesday,8/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1030,1,17:15,05:25,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1275,1,13:10,05:25,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1705,1,06:00,05:25,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1000,1,06:00,17:40,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),607,1000,2,17:45,05:25,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),643,1995,2,17:15,21:30,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),651,1345,2,13:10,06:35,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),689,1065,2,06:00,18:45,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),689,1105,2,06:00,19:25,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),689,1130,2,06:00,19:50,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),689,1145,2,06:00,20:05,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),689,1285,2,06:00,22:25,Wednesday,9/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),739,1285,2,06:00,22:25,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),744,1355,2,13:10,06:45,Wednesday,9/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,940,1,09:05,19:45,Wednesday,9/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1125,1,06:00,19:45,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),814,1425,2,13:10,07:55,Wednesday,9/08/2023
British Airways,Berlin (BER),Rio de... (GIG),843,1690,1,21:00,20:10,Wednesday,9/08/2023
Air France,Berlin (BER),Rio de... (GIG),850,1100,1,06:15,19:35,Wednesday,9/08/2023
British Airways,Berlin (BER),Rio de... (GIG),956,1060,1,07:25,20:05,Wednesday,9/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Wednesday,9/08/2023
Iberia,Berlin (BER),Rio de... (GIG),1124,2120,1,11:25,17:45,Wednesday,9/08/2023
Lufthansa,Berlin (BER),Rio de... (GIG),1175,1020,2,19:45,07:45,Wednesday,9/08/2023
Lufthansa,Berlin (BER),Rio de... (GIG),1175,1080,2,18:45,07:45,Wednesday,9/08/2023
Lufthansa,Berlin (BER),Rio de... (GIG),1175,1140,2,17:45,07:45,Wednesday,9/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),654,1030,1,17:15,05:25,Thursday,10/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1000,2,17:45,05:25,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),691,1795,1,18:50,19:45,Thursday,10/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),702,1000,2,17:45,05:25,Thursday,10/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1880,2,17:15,19:35,Thursday,10/08/2023
Air France,Berlin (BER),Rio de... (GIG),773,1685,1,20:30,19:35,Thursday,10/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1695,2,20:30,19:45,Thursday,10/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1695,2,20:30,19:45,Thursday,10/08/2023
British Airways,Berlin (BER),Rio de... (GIG),843,1085,1,07:05,20:10,Thursday,10/08/2023
Air France,Berlin (BER),Rio de... (GIG),850,1100,1,06:15,19:35,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),853,940,1,09:05,19:45,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),853,1125,1,06:00,19:45,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),880,1115,2,06:00,19:35,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),880,1115,2,06:00,19:35,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),880,1115,2,06:00,19:35,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (SDU),961,1095,2,09:05,22:20,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),961,1175,2,09:05,23:40,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (SDU),961,1280,2,06:00,22:20,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (GIG),961,1360,2,06:00,23:40,Thursday,10/08/2023
KLM,Berlin (BER),Rio de... (SDU),961,1620,2,09:05,07:05,Thursday,10/08/2023
Iberia,Berlin (BER),Rio de... (GIG),1115,935,1,07:10,17:45,Thursday,10/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Thursday,10/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Thursday,10/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (SDU),1118,1145,2,18:45,08:50,Thursday,10/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1185,2,18:45,09:30,Thursday,10/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1765,1,17:15,17:40,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1275,1,13:10,05:25,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1705,1,06:00,05:25,Friday,11/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1125,1,06:00,19:45,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),654,1355,2,13:10,06:45,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),654,1425,2,13:10,07:55,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),654,1030,1,17:15,05:25,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),689,1065,2,06:00,18:45,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),689,1115,2,06:00,19:35,Friday,11/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),689,1115,2,06:00,19:35,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),689,1195,2,06:00,20:55,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),727,1000,2,17:45,05:25,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),759,1295,2,06:00,22:35,Friday,11/08/2023
Air France,Berlin (BER),Rio de... (GIG),763,1100,1,06:15,19:35,Friday,11/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1795,1,18:50,19:45,Friday,11/08/2023
Air France,Berlin (BER),Rio de... (GIG),773,1685,1,20:30,19:35,Friday,11/08/2023
Air France,Berlin (BER),Rio de... (GIG),773,1835,1,18:00,19:35,Friday,11/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1110,2,06:15,19:45,Friday,11/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1110,2,06:15,19:45,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),813,1470,2,13:10,08:40,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),813,1745,2,06:00,06:05,Friday,11/08/2023
British Airways,Berlin (BER),Rio de... (GIG),843,1720,1,20:25,20:05,Friday,11/08/2023
KLM,Berlin (BER),Rio de... (GIG),853,1685,1,20:40,19:45,Friday,11/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Friday,11/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (SDU),1118,1145,2,18:45,08:50,Friday,11/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1000,1,06:00,17:40,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1705,1,06:00,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1765,1,17:15,17:40,Saturday,12/08/2023
Air France,Berlin (BER),Rio de... (GIG),631,1685,1,20:30,19:35,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),650,995,2,17:50,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),650,1115,2,15:50,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),650,1535,2,08:50,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),654,1030,1,17:15,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1000,2,17:45,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1360,2,11:45,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1600,2,07:45,05:25,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),663,1685,2,06:20,05:25,Saturday,12/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),695,995,2,17:50,05:25,Saturday,12/08/2023
Air France,Berlin (BER),Rio de... (GIG),698,1835,1,18:00,19:35,Saturday,12/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1685,1,21:00,20:05,Saturday,12/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1750,1,19:55,20:05,Saturday,12/08/2023
Air France,Berlin (BER),Rio de... (GIG),763,1100,1,06:15,19:35,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1125,1,06:00,19:45,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1795,1,18:50,19:45,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1875,1,17:30,19:45,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),793,1115,2,06:00,19:35,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),793,1115,2,06:00,19:35,Saturday,12/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),889,1110,2,06:15,19:45,Saturday,12/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),889,1110,2,06:15,19:45,Saturday,12/08/2023
KLM,Berlin (BER),Rio de... (GIG),956,940,1,09:05,19:45,Saturday,12/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1000,1,06:00,17:40,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1275,1,13:10,05:25,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1705,1,06:00,05:25,Sunday,13/08/2023
Air France,Berlin (BER),Rio de... (GIG),621,1100,1,06:15,19:35,Sunday,13/08/2023
KLM,Berlin (BER),Rio de... (GIG),651,1115,2,06:00,19:35,Sunday,13/08/2023
KLM,Berlin (BER),Rio de... (GIG),651,1115,2,06:00,19:35,Sunday,13/08/2023
KLM,Berlin (BER),Rio de... (GIG),691,1125,1,06:00,19:45,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),694,1355,2,13:10,06:45,Sunday,13/08/2023
Air France,Berlin (BER),Rio de... (GIG),698,1685,1,20:30,19:35,Sunday,13/08/2023
Air France,Berlin (BER),Rio de... (GIG),698,1835,1,18:00,19:35,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),744,1425,2,13:10,07:55,Sunday,13/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1075,1,07:10,20:05,Sunday,13/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,1795,1,18:50,19:45,Sunday,13/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),801,1695,2,20:30,19:45,Sunday,13/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1695,2,20:30,19:45,Sunday,13/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),802,1695,2,20:30,19:45,Sunday,13/08/2023
KLM,Berlin (BER),Rio de... (GIG),853,940,1,09:05,19:45,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),893,1315,2,13:10,06:05,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),893,1470,2,13:10,08:40,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),975,995,2,17:50,05:25,Sunday,13/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),992,1695,2,20:30,19:45,Sunday,13/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Sunday,13/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1080,2,18:45,07:45,Sunday,13/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (GIG),1118,1185,2,18:45,09:30,Sunday,13/08/2023
LATAM Airlines Group,Berlin (BER),Rio de... (SDU),1118,1415,2,18:45,13:20,Sunday,13/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1030,1,17:15,05:25,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1275,1,13:10,05:25,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),599,1115,2,06:00,19:35,Monday,14/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),599,1115,2,06:00,19:35,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),599,1195,2,06:00,20:55,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),599,1295,2,06:00,22:35,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),599,1880,2,17:15,19:35,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),599,1280,2,06:00,22:20,Monday,14/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1795,1,18:50,19:45,Monday,14/08/2023
Air France,Berlin (BER),Rio de... (GIG),631,1685,1,20:30,19:35,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),639,1130,2,06:00,19:50,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),639,1255,2,06:00,21:55,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),639,1360,2,06:00,23:40,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),639,1375,2,13:10,07:05,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),650,995,2,17:50,05:25,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),654,1355,2,13:10,06:45,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1000,2,17:45,05:25,Monday,14/08/2023
Air France,Berlin (BER),Rio de... (GIG),688,1100,1,06:15,19:35,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),689,1065,2,06:00,18:45,Monday,14/08/2023
KLM,Berlin (BER),Rio de... (GIG),691,1125,1,06:00,19:45,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),694,1425,2,13:10,07:55,Monday,14/08/2023
KLM,Berlin (BER),Rio de... (GIG),718,1115,2,06:00,19:35,Monday,14/08/2023
KLM,Berlin (BER),Rio de... (GIG),718,1115,2,06:00,19:35,Monday,14/08/2023
KLM,Berlin (BER),Rio de... (GIG),766,940,1,09:05,19:45,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),813,1315,2,13:10,06:05,Monday,14/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1765,1,17:15,17:40,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1030,1,17:15,05:25,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),600,1730,2,17:50,17:40,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),607,1670,2,18:50,17:40,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1125,1,06:00,19:45,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1685,1,20:40,19:45,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1795,1,18:50,19:45,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),650,995,2,17:50,05:25,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),651,1115,2,06:00,19:35,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),651,1115,2,06:00,19:35,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),657,1000,2,17:45,05:25,Tuesday,15/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Tuesday,15/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Tuesday,15/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Tuesday,15/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Tuesday,15/08/2023
KLM,Berlin (BER),Rio de... (GIG),691,940,1,09:05,19:45,Tuesday,15/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1675,1,21:10,20:05,Tuesday,15/08/2023
British Airways,Berlin (BER),Rio de... (GIG),745,1735,1,20:10,20:05,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1355,2,17:15,10:50,Tuesday,15/08/2023
Multiple airlines,Berlin (BER),Rio de... (SDU),759,1355,2,17:15,10:50,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1370,2,17:15,11:05,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (SDU),759,1640,2,17:15,15:35,Tuesday,15/08/2023
British Airways,Berlin (BER),Rio de... (GIG),843,1080,1,07:05,20:05,Tuesday,15/08/2023
Iberia,Berlin (BER),Rio de... (GIG),964,935,1,07:10,17:45,Tuesday,15/08/2023
Air France,Berlin (BER),Rio de... (SDU),1084,1160,2,20:30,10:50,Tuesday,15/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),534,1000,1,06:00,17:40,Wednesday,16/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1030,1,17:15,05:25,Wednesday,16/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1275,1,13:10,05:25,Wednesday,16/08/2023
TAP Portugal,Berlin (BER),Rio de... (GIG),584,1705,1,06:00,05:25,Wednesday,16/08/2023
Air France,Berlin (BER),Rio de... (GIG),621,1100,1,06:15,19:35,Wednesday,16/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,940,1,09:05,19:45,Wednesday,16/08/2023
KLM,Berlin (BER),Rio de... (GIG),624,1125,1,06:00,19:45,Wednesday,16/08/2023
Air France,Berlin (BER),Rio de... (GIG),631,1685,1,20:30,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
Multiple airlines,Berlin (BER),Rio de... (GIG),668,1115,2,06:00,19:35,Wednesday,16/08/2023
